-0.601146	-0.215254	-2.364388	1
-2.187822	0.587201	-2.364388	1
-1.052823	0.231537	-2.364388	1
-1.160891	-0.093754	-2.364388	1
-1.003426	-0.12636	-2.364388	1
0.797789	-0.883085	-0.662709	2
-2.493349	-2.122714	-0.662709	2
1.207229	-0.599892	-0.662709	2
0.066653	-1.884197	-0.662709	2
1.509587	-1.500378	-0.662709	2
1.730917	-0.875402	-0.182791	3
0.356574	-1.643198	-0.182791	3
2.660722	-1.467094	-0.182791	3
0.049895	-0.585067	-0.182791	3
0.908699	0.409091	-0.182791	3
1.531565	0.583701	-0.564712	4
0.713413	-0.602908	-0.564712	4
1.858889	0.193755	-0.564712	4
1.493085	1.110584	-0.564712	4
1.022284	-0.790412	-0.564712	4
0.09493	-1.547067	-0.927208	5
0.081664	0.162854	-0.927208	5
1.182566	-0.870062	-0.927208	5
0.313861	-0.093594	-0.927208	5
0.226634	0.458808	-0.927208	5
2.654434	-0.195124	0.241513	6
4.234138	-0.119889	0.241513	6
4.060364	-0.065908	0.241513	6
4.493301	0.423216	0.241513	6
2.903596	0.409973	0.241513	6
0.068925	-0.257817	-1.010935	7
-0.414522	2.364021	-1.010935	7
0.444407	-0.404377	-1.010935	7
-0.16305	-2.065287	-1.010935	7
-0.798878	-0.007207	-1.010935	7
5.606616	-0.046414	1.198058	8
3.394008	0.322231	1.198058	8
-1.220234	-1.594751	1.198058	8
7.336094	1.204569	1.198058	8
2.628157	-0.106836	1.198058	8
5.944822	1.00197	1.428854	9
1.939885	-0.552472	1.428854	9
1.412772	-0.972668	1.428854	9
-1.164797	-1.992835	1.428854	9
0.122494	-1.50267	1.428854	9
-0.444067	-0.421478	-0.381365	10
0.722746	-0.402286	-0.381365	10
-0.145241	-0.710285	-0.381365	10
-0.611744	-1.257405	-0.381365	10
0.663358	-0.349879	-0.381365	10
11.807559	1.919761	2.176533	11
7.23076	-0.043692	2.176533	11
17.675771	2.935599	2.176533	11
11.482613	1.58191	2.176533	11
10.580335	0.953244	2.176533	11
1.355792	1.423342	0.082156	12
1.441857	-0.090542	0.082156	12
-0.153684	-1.829807	0.082156	12
2.945758	-0.090096	0.082156	12
1.52824	-1.498075	0.082156	12
-0.877917	-1.564309	-0.996039	13
0.986203	-2.820805	-0.996039	13
1.961466	-3.255007	-0.996039	13
0.140805	0.595744	-0.996039	13
-1.657195	0.352729	-0.996039	13
4.309654	-0.101482	0.954375	14
4.545189	1.468729	0.954375	14
6.756101	2.265162	0.954375	14
1.952114	-1.535523	0.954375	14
3.889029	0.486075	0.954375	14
0.932129	-1.809353	-1.460726	15
-1.499236	0.536	-1.460726	15
-0.290405	-1.312745	-1.460726	15
-1.442865	-1.245306	-1.460726	15
2.295668	-2.245566	-1.460726	15
1.295134	0.492548	-0.386425	16
1.837098	0.757862	-0.386425	16
1.693295	-0.765677	-0.386425	16
1.627405	0.246784	-0.386425	16
2.354253	0.314109	-0.386425	16
6.023732	1.906394	0.902907	17
3.120696	1.217829	0.902907	17
4.902403	2.037253	0.902907	17
5.071218	1.519684	0.902907	17
3.791807	0.219671	0.902907	17
4.192093	1.032551	1.500741	18
2.826876	-0.226903	1.500741	18
0.381075	-1.642746	1.500741	18
1.54885	-0.64982	1.500741	18
2.401043	-0.983473	1.500741	18
0.988124	0.334578	0.456847	19
1.274693	0.564622	0.456847	19
0.785265	-1.3652	0.456847	19
2.139947	1.084027	0.456847	19
1.956832	0.098024	0.456847	19
2.193166	-2.206857	-1.544	20
0.516581	-1.172214	-1.544	20
-1.646782	-0.733887	-1.544	20
1.959225	-2.671335	-1.544	20
-0.316776	-0.085935	-1.544	20
3.980172	0.650166	-0.224596	21
5.015569	1.896521	-0.224596	21
3.638086	1.859306	-0.224596	21
3.286997	0.721305	-0.224596	21
3.80215	0.771603	-0.224596	21
1.405174	0.591887	-0.483568	22
2.662124	-0.41229	-0.483568	22
0.876522	-0.72986	-0.483568	22
1.284309	-0.174075	-0.483568	22
3.276598	0.928189	-0.483568	22
-1.130897	-1.695769	-0.008658	23
1.850399	-0.398315	-0.008658	23
1.583857	-0.974622	-0.008658	23
1.172006	-1.615557	-0.008658	23
1.619491	0.433307	-0.008658	23
1.242094	-0.359885	-0.53996	24
4.110691	1.533426	-0.53996	24
1.107186	1.114397	-0.53996	24
-0.332609	-0.744836	-0.53996	24
4.453989	0.704785	-0.53996	24
1.491234	-1.164824	1.366641	25
-1.608243	-1.975321	1.366641	25
2.978094	0.589954	1.366641	25
3.459825	-1.013764	1.366641	25
2.044605	-0.041746	1.366641	25
1.664145	-0.614307	0.800595	26
5.886826	2.117119	0.800595	26
2.41971	-0.563583	0.800595	26
3.561257	-0.092984	0.800595	26
2.423367	0.023558	0.800595	26
-1.329835	-1.212847	-0.491891	27
1.463049	-1.219544	-0.491891	27
-0.588776	-1.490309	-0.491891	27
2.808714	0.851377	-0.491891	27
3.587699	1.807886	-0.491891	27
-2.254954	-2.709903	0.473136	28
8.96809	1.746863	0.473136	28
7.432622	1.183192	0.473136	28
3.558214	0.076675	0.473136	28
5.92186	0.382771	0.473136	28
0.670726	0.711538	-1.230043	29
3.133071	-0.180105	-1.230043	29
